Speaker,Word,Gram,Log_Freq,DepVar
s35,weren't,n,3.91202300542815,1
s19,haven't,n,4.52178857704904,0
s33,second,m,3.8286413964891,0
s28,want,m,5.33271879326537,1
s19,embarrassment,m,0.693147180559945,1
s40,different,m,5.65599181081985,0
s29,don't,n,7.5569505720129,0
s02,wasn't,n,5.17614973257383,0
s09,found,d,4.06044301054642,1
s14,doesn't,n,5.37989735354046,1
s38,different,m,5.65599181081985,1
s13,don't,n,7.5569505720129,0
s22,sergeant,m,1.09861228866811,0
s32,moment,m,1.6094379124341,0
s07,ground,m,2.30258509299405,0
s30,owned,p,1.79175946922805,0
s19,can't,n,5.84643877505772,1
s40,can't,n,5.84643877505772,1
s13,different,m,5.65599181081985,1
s12,doesn't,n,5.37989735354046,1
s07,went,m,5.30330490805908,0
s31,different,m,5.65599181081985,1
s14,wasn't,n,5.17614973257383,0
s28,don't,n,7.5569505720129,0
s18,husband,m,4.07753744390572,1
s35,concerned,p,2.83321334405622,1
s29,don't,n,7.5569505720129,0
s26,don't,n,7.5569505720129,1
s30,don't,n,7.5569505720129,1
s12,don't,n,7.5569505720129,1
s22,went,m,5.30330490805908,0
s35,different,m,5.65599181081985,1
s37,don't,n,7.5569505720129,1
s34,different,m,5.65599181081985,0
s09,mentioned,p,2.07944154167984,0
s10,doesn't,n,5.37989735354046,1
s25,find,m,4.69134788222914,1
s10,don't,n,7.5569505720129,0
s25,don't,n,7.5569505720129,1
s12,don't,n,7.5569505720129,1
s05,want,m,5.33271879326537,0
s07,haven't,n,4.52178857704904,0
s13,government,m,3.87120101090789,0
s05,went,m,5.30330490805908,1
s24,happened,p,3.80666248977032,0
s38,wasn't,n,5.17614973257383,1
s01,husband,m,4.07753744390572,1
s10,spend,m,3.46573590279973,1
s07,different,m,5.65599181081985,1
s01,don't,n,7.5569505720129,0
s15,can't,n,5.84643877505772,0
s34,don't,n,7.5569505720129,0
s23,don't,n,7.5569505720129,0
s16,different,m,5.65599181081985,1
s12,aren't,n,4.00733318523247,0
s35,doesn't,n,5.37989735354046,1
s32,isn't,n,4.04305126783455,1
s36,can't,n,5.84643877505772,1
s17,government,m,3.87120101090789,0
s32,point,m,4.39444915467244,0
s21,underground,m,1.09861228866811,0
s22,went,m,5.30330490805908,0
s22,don't,n,7.5569505720129,0
s34,don't,n,7.5569505720129,0
s35,happened,p,3.80666248977032,0
s10,don't,n,7.5569505720129,0
s15,don't,n,7.5569505720129,0
s12,want,m,5.33271879326537,1
s13,don't,n,7.5569505720129,0
s35,want,m,5.33271879326537,0
s12,sound,m,2.99573227355399,0
s11,different,m,5.65599181081985,0
s29,predicament,m,0.693147180559945,0
s10,want,m,5.33271879326537,0
s02,want,m,5.33271879326537,0
s32,mind,m,3.80666248977032,0
s01,went,m,5.30330490805908,0
s03,don't,n,7.5569505720129,1
s08,second,m,3.8286413964891,0
s17,haven't,n,4.52178857704904,1
s12,don't,n,7.5569505720129,0
s29,don't,n,7.5569505720129,0
s10,want,m,5.33271879326537,0
s20,wasn't,n,5.17614973257383,0
s40,don't,n,7.5569505720129,1
s08,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,0
s24,don't,n,7.5569505720129,0
s35,found,d,4.06044301054642,0
s16,different,m,5.65599181081985,0
s02,found,d,4.06044301054642,0
s25,independent,m,2.94443897916644,0
s32,found,d,4.06044301054642,1
s36,happened,p,3.80666248977032,0
s04,friend,m,3.93182563272433,1
s25,don't,n,7.5569505720129,1
s18,can't,n,5.84643877505772,0
s10,behind,m,2.63905732961526,1
s07,pretend,m,1.6094379124341,0
s06,don't,n,7.5569505720129,0
s10,sound,m,2.99573227355399,0
s29,parent,m,3.36729582998647,0
s10,ancient,m,0,0
s33,don't,n,7.5569505720129,0
s34,different,m,5.65599181081985,0
s29,violent,m,3.36729582998647,1
s40,point,m,4.39444915467244,1
s14,president,m,3.29583686600433,1
s16,don't,n,7.5569505720129,1
s16,investment,m,0.693147180559945,1
s38,want,m,5.33271879326537,1
s24,went,m,5.30330490805908,0
s18,don't,n,7.5569505720129,0
s18,can't,n,5.84643877505772,0
s29,find,m,4.69134788222914,0
s07,want,m,5.33271879326537,0
s16,don't,n,7.5569505720129,1
s36,isn't,n,4.04305126783455,0
s04,department,m,2.94443897916644,1
s22,land,m,3.17805383034795,1
s23,instrument,m,1.09861228866811,0
s02,find,m,4.69134788222914,0
s15,don't,n,7.5569505720129,1
s08,want,m,5.33271879326537,0
s10,aren't,n,4.00733318523247,1
s07,want,m,5.33271879326537,1
s14,understand,m,4.07753744390572,1
s34,find,m,4.69134788222914,0
s02,don't,n,7.5569505720129,0
s02,found,d,4.06044301054642,0
s40,weren't,n,3.91202300542815,0
s11,flint,m,0,1
s38,don't,n,7.5569505720129,1
s15,friend,m,3.93182563272433,0
s28,don't,n,7.5569505720129,0
s28,don't,n,7.5569505720129,0
s07,second,m,3.8286413964891,1
s05,behind,m,2.63905732961526,1
s21,don't,n,7.5569505720129,0
s02,won't,n,4.23410650459726,1
s34,don't,n,7.5569505720129,1
s25,don't,n,7.5569505720129,0
s16,impatient,m,1.38629436111989,1
s33,don't,n,7.5569505720129,1
s04,husband,m,4.07753744390572,0
s22,don't,n,7.5569505720129,0
s14,don't,n,7.5569505720129,1
s17,disagreement,m,0.693147180559945,0
s04,different,m,5.65599181081985,0
s34,find,m,4.69134788222914,0
s19,listened,p,0,0
s15,joined,p,1.38629436111989,1
s13,understand,m,4.07753744390572,0
s35,different,m,5.65599181081985,1
s21,point,m,4.39444915467244,0
s08,don't,n,7.5569505720129,1
s38,find,m,4.69134788222914,1
s12,don't,n,7.5569505720129,1
s31,don't,n,7.5569505720129,0
s04,doesn't,n,5.37989735354046,1
s26,husband,m,4.07753744390572,0
s01,aren't,n,4.00733318523247,1
s14,don't,n,7.5569505720129,1
s14,want,m,5.33271879326537,0
s15,don't,n,7.5569505720129,0
s29,don't,n,7.5569505720129,0
s15,find,m,4.69134788222914,1
s26,don't,n,7.5569505720129,1
s03,kind,m,6.21260609575152,0
s04,pregnant,m,3.36729582998647,0
s01,isn't,n,4.04305126783455,0
s03,pleasant,m,0.693147180559945,0
s25,different,m,5.65599181081985,1
s40,want,m,5.33271879326537,0
s33,standpoint,m,1.09861228866811,1
s36,don't,n,7.5569505720129,0
s33,development,m,2.07944154167984,0
s30,thousand,m,3.80666248977032,0
s12,front,m,3.87120101090789,0
s28,went,m,5.30330490805908,1
s33,don't,n,7.5569505720129,0
s30,don't,n,7.5569505720129,1
s16,turned,p,3.46573590279973,1
s21,don't,n,7.5569505720129,0
s13,ground,m,2.30258509299405,0
s12,turned,p,3.46573590279973,1
s39,want,m,5.33271879326537,1
s01,want,m,5.33271879326537,1
s35,mind,m,3.80666248977032,1
s05,don't,n,7.5569505720129,0
s32,wasn't,n,5.17614973257383,1
s39,understand,m,4.07753744390572,0
s35,doesn't,n,5.37989735354046,0
s18,happened,p,3.80666248977032,1
s38,want,m,5.33271879326537,0
s28,don't,n,7.5569505720129,0
s26,learned,p,3.68887945411394,0
s22,island,m,2.19722457733622,1
s18,different,m,5.65599181081985,0
s19,want,m,5.33271879326537,0
s34,thousand,m,3.80666248977032,1
s27,husband,m,4.07753744390572,0
s13,find,m,4.69134788222914,0
s38,transplant,m,0.693147180559945,1
s01,send,m,3.17805383034795,1
s38,don't,n,7.5569505720129,0
s37,can't,n,5.84643877505772,0
s31,happened,p,3.80666248977032,1
s13,kind,m,6.21260609575152,1
s02,turned,p,3.46573590279973,1
s27,don't,n,7.5569505720129,0
s04,don't,n,7.5569505720129,1
s40,can't,n,5.84643877505772,1
s27,can't,n,5.84643877505772,1
s03,don't,n,7.5569505720129,1
s29,inclined,p,0.693147180559945,1
s19,don't,n,7.5569505720129,0
s22,kind,m,6.21260609575152,1
s07,find,m,4.69134788222914,0
s11,different,m,5.65599181081985,0
s37,don't,n,7.5569505720129,0
s04,haven't,n,4.52178857704904,1
s29,joint,m,1.6094379124341,1
s06,can't,n,5.84643877505772,1
s22,equipment,m,1.6094379124341,1
s34,can't,n,5.84643877505772,0
s40,violent,m,3.36729582998647,0
s08,don't,n,7.5569505720129,1
s13,don't,n,7.5569505720129,0
s04,pregnant,m,3.36729582998647,0
s34,weekend,m,2.99573227355399,1
s06,weekend,m,2.99573227355399,1
s29,weekend,m,2.99573227355399,1
s18,restaurant,m,2.63905732961526,0
s14,don't,n,7.5569505720129,0
s37,don't,n,7.5569505720129,0
s08,blind,m,1.6094379124341,1
s39,understand,m,4.07753744390572,0
s03,judgment,m,0.693147180559945,0
s01,don't,n,7.5569505720129,1
s31,weren't,n,3.91202300542815,1
s35,understand,m,4.07753744390572,1
s21,don't,n,7.5569505720129,1
s37,don't,n,7.5569505720129,0
s02,don't,n,7.5569505720129,0
s02,can't,n,5.84643877505772,1
s40,can't,n,5.84643877505772,1
s11,doesn't,n,5.37989735354046,0
s16,don't,n,7.5569505720129,0
s04,doesn't,n,5.37989735354046,1
s15,expand,m,1.38629436111989,1
s35,hasn't,n,3.2188758248682,1
s16,went,m,5.30330490805908,1
s22,don't,n,7.5569505720129,1
s10,can't,n,5.84643877505772,1
s18,excellent,m,1.79175946922805,1
s16,impatient,m,1.38629436111989,0
s40,doesn't,n,5.37989735354046,0
s25,warrant,m,0,1
s19,wasn't,n,5.17614973257383,1
s31,planned,p,1.6094379124341,1
s16,concerned,p,2.83321334405622,1
s38,can't,n,5.84643877505772,1
s09,don't,n,7.5569505720129,0
s29,parent,m,3.36729582998647,0
s03,stand,m,3.04452243772342,0
s25,different,m,5.65599181081985,1
s08,husband,m,4.07753744390572,0
s08,isn't,n,4.04305126783455,1
s35,around,m,5.42934562895444,0
s08,doesn't,n,5.37989735354046,0
s11,can't,n,5.84643877505772,0
s07,mind,m,3.80666248977032,0
s36,saint,m,2.70805020110221,1
s35,wasn't,n,5.17614973257383,0
s10,mentioned,p,2.07944154167984,0
s21,aunt,m,2.30258509299405,1
s07,sound,m,2.99573227355399,1
s14,don't,n,7.5569505720129,1
s25,different,m,5.65599181081985,1
s29,don't,n,7.5569505720129,0
s29,don't,n,7.5569505720129,0
s23,band,m,2.19722457733622,0
s20,different,m,5.65599181081985,1
s20,can't,n,5.84643877505772,0
s38,don't,n,7.5569505720129,1
s33,don't,n,7.5569505720129,0
s19,point,m,4.39444915467244,1
s32,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,1
s21,land,m,3.17805383034795,0
s40,different,m,5.65599181081985,1
s19,can't,n,5.84643877505772,1
s01,around,m,5.42934562895444,1
s07,don't,n,7.5569505720129,0
s04,want,m,5.33271879326537,0
s03,don't,n,7.5569505720129,0
s07,don't,n,7.5569505720129,0
s09,different,m,5.65599181081985,0
s30,don't,n,7.5569505720129,0
s12,restaurant,m,2.63905732961526,0
s07,spent,d,2.83321334405622,1
s29,accident,m,2.39789527279837,1
s07,want,m,5.33271879326537,1
s35,kind,m,6.21260609575152,1
s19,management,m,2.484906649788,1
s22,fashioned,p,1.38629436111989,0
s34,can't,n,5.84643877505772,1
s34,around,m,5.42934562895444,1
s40,can't,n,5.84643877505772,1
s07,aren't,n,4.00733318523247,1
s27,different,m,5.65599181081985,0
s12,don't,n,7.5569505720129,0
s20,haven't,n,4.52178857704904,1
s17,haven't,n,4.52178857704904,1
s14,meant,d,2.19722457733622,1
s10,different,m,5.65599181081985,1
s36,girlfriend,m,2.89037175789616,0
s03,can't,n,5.84643877505772,1
s36,don't,n,7.5569505720129,1
s06,hasn't,n,3.2188758248682,0
s16,went,m,5.30330490805908,1
s08,don't,n,7.5569505720129,0
s38,don't,n,7.5569505720129,0
s28,don't,n,7.5569505720129,0
s19,can't,n,5.84643877505772,0
s26,don't,n,7.5569505720129,1
s29,don't,n,7.5569505720129,0
s37,second,m,3.8286413964891,0
s18,land,m,3.17805383034795,0
s18,can't,n,5.84643877505772,0
s10,spend,m,3.46573590279973,1
s07,want,m,5.33271879326537,1
s14,don't,n,7.5569505720129,0
s02,don't,n,7.5569505720129,0
s02,can't,n,5.84643877505772,0
s22,don't,n,7.5569505720129,1
s37,can't,n,5.84643877505772,0
s12,don't,n,7.5569505720129,0
s21,hasn't,n,3.2188758248682,1
s16,can't,n,5.84643877505772,1
s16,haven't,n,4.52178857704904,1
s23,don't,n,7.5569505720129,0
s08,environment,m,3.09104245335832,1
s04,different,m,5.65599181081985,0
s29,percent,m,3.95124371858143,0
s06,girlfriend,m,2.89037175789616,1
s30,don't,n,7.5569505720129,0
s17,don't,n,7.5569505720129,0
s06,haven't,n,4.52178857704904,1
s31,won't,n,4.23410650459726,0
s36,wasn't,n,5.17614973257383,0
s11,unemployment,m,1.38629436111989,1
s15,don't,n,7.5569505720129,0
s02,doesn't,n,5.37989735354046,0
s30,won't,n,4.23410650459726,1
s24,don't,n,7.5569505720129,1
s22,basement,m,1.79175946922805,1
s13,round,m,1.6094379124341,0
s36,point,m,4.39444915467244,0
s15,expand,m,1.38629436111989,1
s30,don't,n,7.5569505720129,0
s10,doesn't,n,5.37989735354046,0
s17,weren't,n,3.91202300542815,0
s16,turned,p,3.46573590279973,1
s22,can't,n,5.84643877505772,0
s27,concerned,p,2.83321334405622,1
s07,don't,n,7.5569505720129,0
s32,won't,n,4.23410650459726,1
s11,can't,n,5.84643877505772,1
s16,don't,n,7.5569505720129,0
s30,doesn't,n,5.37989735354046,0
s24,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,1
s16,want,m,5.33271879326537,1
s30,aren't,n,4.00733318523247,0
s22,don't,n,7.5569505720129,0
s02,haven't,n,4.52178857704904,0
s37,independent,m,2.94443897916644,1
s16,don't,n,7.5569505720129,0
s25,don't,n,7.5569505720129,0
s09,unemployment,m,1.38629436111989,1
s16,can't,n,5.84643877505772,0
s02,can't,n,5.84643877505772,0
s02,doesn't,n,5.37989735354046,0
s26,went,m,5.30330490805908,0
s15,around,m,5.42934562895444,0
s04,don't,n,7.5569505720129,0
s30,can't,n,5.84643877505772,0
s33,end,m,4.23410650459726,1
s38,don't,n,7.5569505720129,0
s18,weren't,n,3.91202300542815,1
s17,don't,n,7.5569505720129,0
s21,went,m,5.30330490805908,1
s37,kind,m,6.21260609575152,0
s33,don't,n,7.5569505720129,1
s03,don't,n,7.5569505720129,0
s15,can't,n,5.84643877505772,1
s10,don't,n,7.5569505720129,0
s16,count,m,2.30258509299405,1
s38,don't,n,7.5569505720129,0
s24,went,m,5.30330490805908,1
s14,don't,n,7.5569505720129,0
s30,don't,n,7.5569505720129,0
s16,friend,m,3.93182563272433,1
s12,can't,n,5.84643877505772,1
s38,don't,n,7.5569505720129,0
s21,haven't,n,4.52178857704904,0
s17,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s13,weren't,n,3.91202300542815,0
s27,wasn't,n,5.17614973257383,1
s34,wasn't,n,5.17614973257383,0
s07,wasn't,n,5.17614973257383,0
s39,can't,n,5.84643877505772,0
s05,mind,m,3.80666248977032,1
s14,can't,n,5.84643877505772,1
s19,haven't,n,4.52178857704904,0
s18,don't,n,7.5569505720129,0
s19,isn't,n,4.04305126783455,1
s16,aren't,n,4.00733318523247,1
s32,wasn't,n,5.17614973257383,0
s36,don't,n,7.5569505720129,0
s28,can't,n,5.84643877505772,1
s40,don't,n,7.5569505720129,1
s28,won't,n,4.23410650459726,1
s03,concerned,p,2.83321334405622,0
s25,haven't,n,4.52178857704904,0
s22,don't,n,7.5569505720129,1
s22,lieutenant,m,1.38629436111989,1
s21,don't,n,7.5569505720129,0
s34,aren't,n,4.00733318523247,1
s12,don't,n,7.5569505720129,0
s33,don't,n,7.5569505720129,1
s38,different,m,5.65599181081985,1
s27,don't,n,7.5569505720129,0
s24,don't,n,7.5569505720129,0
s34,don't,n,7.5569505720129,0
s12,around,m,5.42934562895444,1
s40,doesn't,n,5.37989735354046,0
s36,wasn't,n,5.17614973257383,0
s40,can't,n,5.84643877505772,0
s31,don't,n,7.5569505720129,1
s15,don't,n,7.5569505720129,0
s12,don't,n,7.5569505720129,1
s40,don't,n,7.5569505720129,1
s29,don't,n,7.5569505720129,0
s15,don't,n,7.5569505720129,0
s18,don't,n,7.5569505720129,0
s19,weren't,n,3.91202300542815,0
s36,wasn't,n,5.17614973257383,1
s31,can't,n,5.84643877505772,1
s19,don't,n,7.5569505720129,0
s39,happened,p,3.80666248977032,0
s35,kind,m,6.21260609575152,1
s02,can't,n,5.84643877505772,0
s12,aren't,n,4.00733318523247,1
s34,wasn't,n,5.17614973257383,1
s25,don't,n,7.5569505720129,0
s24,want,m,5.33271879326537,0
s29,don't,n,7.5569505720129,1
s12,don't,n,7.5569505720129,0
s38,second,m,3.8286413964891,1
s34,can't,n,5.84643877505772,0
s02,won't,n,4.23410650459726,0
s23,don't,n,7.5569505720129,0
s17,wasn't,n,5.17614973257383,0
s01,excellent,m,1.79175946922805,1
s07,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s26,don't,n,7.5569505720129,0
s05,background,m,3.13549421592915,0
s29,don't,n,7.5569505720129,0
s07,don't,n,7.5569505720129,0
s40,don't,n,7.5569505720129,1
s40,doesn't,n,5.37989735354046,0
s18,different,m,5.65599181081985,0
s06,doesn't,n,5.37989735354046,0
s37,can't,n,5.84643877505772,0
s29,don't,n,7.5569505720129,0
s22,send,m,3.17805383034795,0
s31,doesn't,n,5.37989735354046,1
s16,don't,n,7.5569505720129,0
s02,can't,n,5.84643877505772,0
s02,don't,n,7.5569505720129,0
s12,don't,n,7.5569505720129,0
s24,don't,n,7.5569505720129,0
s07,can't,n,5.84643877505772,0
s08,can't,n,5.84643877505772,1
s19,don't,n,7.5569505720129,0
s14,aren't,n,4.00733318523247,1
s30,don't,n,7.5569505720129,1
s08,pregnant,m,3.36729582998647,1
s09,don't,n,7.5569505720129,0
s13,won't,n,4.23410650459726,0
s21,parent,m,3.36729582998647,0
s31,weren't,n,3.91202300542815,0
s24,don't,n,7.5569505720129,0
s29,went,m,5.30330490805908,0
s06,around,m,5.42934562895444,1
s12,friend,m,3.93182563272433,0
s28,don't,n,7.5569505720129,0
s16,aren't,n,4.00733318523247,0
s15,around,m,5.42934562895444,0
s19,don't,n,7.5569505720129,0
s09,isn't,n,4.04305126783455,1
s25,don't,n,7.5569505720129,1
s25,wasn't,n,5.17614973257383,0
s19,advancement,m,0,0
s03,around,m,5.42934562895444,0
s32,turned,p,3.46573590279973,0
s12,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,0
s04,pregnant,m,3.36729582998647,0
s15,understand,m,4.07753744390572,0
s14,understand,m,4.07753744390572,0
s31,wasn't,n,5.17614973257383,1
s10,aren't,n,4.00733318523247,1
s07,doesn't,n,5.37989735354046,0
s10,intelligent,m,1.38629436111989,1
s30,doesn't,n,5.37989735354046,0
s16,can't,n,5.84643877505772,1
s08,doesn't,n,5.37989735354046,0
s34,don't,n,7.5569505720129,1
s12,president,m,3.29583686600433,1
s18,don't,n,7.5569505720129,0
s19,different,m,5.65599181081985,0
s15,don't,n,7.5569505720129,0
s10,doesn't,n,5.37989735354046,0
s25,don't,n,7.5569505720129,1
s29,don't,n,7.5569505720129,0
s23,apartment,m,3.2188758248682,0
s24,don't,n,7.5569505720129,1
s07,pleasant,m,0.693147180559945,0
s07,don't,n,7.5569505720129,0
s16,won't,n,4.23410650459726,0
s01,don't,n,7.5569505720129,0
s35,don't,n,7.5569505720129,0
s14,trend,m,1.6094379124341,1
s32,don't,n,7.5569505720129,0
s35,don't,n,7.5569505720129,0
s24,don't,n,7.5569505720129,0
s05,tolerant,m,0.693147180559945,1
s21,can't,n,5.84643877505772,1
s25,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s26,don't,n,7.5569505720129,1
s40,can't,n,5.84643877505772,1
s13,don't,n,7.5569505720129,0
s21,land,m,3.17805383034795,0
s40,president,m,3.29583686600433,0
s32,don't,n,7.5569505720129,0
s13,violent,m,3.36729582998647,0
s04,don't,n,7.5569505720129,1
s31,don't,n,7.5569505720129,0
s08,understand,m,4.07753744390572,0
s40,can't,n,5.84643877505772,1
s24,don't,n,7.5569505720129,0
s31,point,m,4.39444915467244,1
s34,don't,n,7.5569505720129,0
s27,isn't,n,4.04305126783455,1
s06,government,m,3.87120101090789,1
s38,management,m,2.484906649788,1
s27,wasn't,n,5.17614973257383,0
s27,can't,n,5.84643877505772,1
s18,wasn't,n,5.17614973257383,0
s28,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,0
s14,haven't,n,4.52178857704904,0
s35,haven't,n,4.52178857704904,1
s33,haven't,n,4.52178857704904,1
s26,don't,n,7.5569505720129,1
s19,questioned,p,0,0
s28,don't,n,7.5569505720129,0
s03,significant,m,0.693147180559945,0
s14,agreement,m,1.38629436111989,1
s29,ain't,n,3.2188758248682,0
s16,different,m,5.65599181081985,1
s16,haven't,n,4.52178857704904,0
s18,friend,m,3.93182563272433,1
s04,don't,n,7.5569505720129,1
s10,won't,n,4.23410650459726,1
s07,went,m,5.30330490805908,1
s18,don't,n,7.5569505720129,0
s24,don't,n,7.5569505720129,1
s18,different,m,5.65599181081985,0
s19,don't,n,7.5569505720129,0
s19,don't,n,7.5569505720129,0
s16,different,m,5.65599181081985,1
s09,concerned,p,2.83321334405622,1
s40,government,m,3.87120101090789,0
s18,don't,n,7.5569505720129,0
s01,don't,n,7.5569505720129,0
s19,don't,n,7.5569505720129,0
s08,violent,m,3.36729582998647,0
s25,hasn't,n,3.2188758248682,1
s27,different,m,5.65599181081985,1
s40,doesn't,n,5.37989735354046,0
s14,don't,n,7.5569505720129,0
s06,violent,m,3.36729582998647,1
s22,around,m,5.42934562895444,1
s01,don't,n,7.5569505720129,1
s05,dominant,m,0.693147180559945,0
s36,can't,n,5.84643877505772,1
s34,hasn't,n,3.2188758248682,0
s32,around,m,5.42934562895444,1
s30,don't,n,7.5569505720129,0
s34,can't,n,5.84643877505772,1
s04,don't,n,7.5569505720129,1
s25,parent,m,3.36729582998647,1
s17,punishment,m,1.79175946922805,1
s25,front,m,3.87120101090789,1
s01,wasn't,n,5.17614973257383,1
s38,different,m,5.65599181081985,0
s17,current,m,1.94591014905531,1
s30,want,m,5.33271879326537,0
s08,mind,m,3.80666248977032,1
s29,don't,n,7.5569505720129,1
s40,don't,n,7.5569505720129,0
s10,brand,m,2.39789527279837,0
s38,don't,n,7.5569505720129,0
s12,don't,n,7.5569505720129,0
s40,don't,n,7.5569505720129,0
s19,don't,n,7.5569505720129,0
s18,don't,n,7.5569505720129,0
s19,turned,p,3.46573590279973,1
s23,can't,n,5.84643877505772,1
s16,don't,n,7.5569505720129,1
s17,doesn't,n,5.37989735354046,1
s30,can't,n,5.84643877505772,1
s35,don't,n,7.5569505720129,1
s08,don't,n,7.5569505720129,0
s36,disagreement,m,0.693147180559945,1
s40,happened,p,3.80666248977032,0
s29,don't,n,7.5569505720129,0
s21,aunt,m,2.30258509299405,0
s18,don't,n,7.5569505720129,0
s08,don't,n,7.5569505720129,0
s25,can't,n,5.84643877505772,1
s15,don't,n,7.5569505720129,1
s28,don't,n,7.5569505720129,0
s08,wasn't,n,5.17614973257383,1
s35,spent,d,2.83321334405622,0
s10,respond,m,1.38629436111989,0
s02,decent,m,2.30258509299405,0
s30,understand,m,4.07753744390572,0
s14,understand,m,4.07753744390572,0
s31,aren't,n,4.00733318523247,1
s19,won't,n,4.23410650459726,0
s14,supplement,m,0.693147180559945,1
s31,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,0
s27,don't,n,7.5569505720129,0
s13,find,m,4.69134788222914,0
s12,want,m,5.33271879326537,0
s02,innocent,m,2.19722457733622,0
s40,can't,n,5.84643877505772,1
s04,don't,n,7.5569505720129,1
s02,don't,n,7.5569505720129,0
s30,different,m,5.65599181081985,1
s13,don't,n,7.5569505720129,1
s35,haven't,n,4.52178857704904,0
s09,don't,n,7.5569505720129,0
s16,husband,m,4.07753744390572,1
s04,don't,n,7.5569505720129,0
s14,wasn't,n,5.17614973257383,0
s23,can't,n,5.84643877505772,1
s10,equipment,m,1.6094379124341,1
s11,canned,p,0,0
s18,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s07,won't,n,4.23410650459726,0
s36,happened,p,3.80666248977032,0
s10,restaurant,m,2.63905732961526,0
s13,happened,p,3.80666248977032,0
s23,around,m,5.42934562895444,0
s20,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s09,giant,m,1.09861228866811,0
s26,husband,m,4.07753744390572,0
s14,can't,n,5.84643877505772,1
s38,don't,n,7.5569505720129,0
s13,sent,d,2.19722457733622,0
s22,don't,n,7.5569505720129,1
s07,don't,n,7.5569505720129,0
s36,wasn't,n,5.17614973257383,0
s26,don't,n,7.5569505720129,0
s26,don't,n,7.5569505720129,0
s19,don't,n,7.5569505720129,0
s15,don't,n,7.5569505720129,0
s36,don't,n,7.5569505720129,0
s19,want,m,5.33271879326537,0
s06,don't,n,7.5569505720129,1
s29,ain't,n,3.2188758248682,0
s19,parent,m,3.36729582998647,0
s38,different,m,5.65599181081985,1
s27,wasn't,n,5.17614973257383,1
s24,want,m,5.33271879326537,1
s02,went,m,5.30330490805908,0
s19,different,m,5.65599181081985,0
s19,learned,p,3.68887945411394,1
s19,different,m,5.65599181081985,0
s19,behind,m,2.63905732961526,0
s38,can't,n,5.84643877505772,0
s04,enforcement,m,1.79175946922805,1
s34,aren't,n,4.00733318523247,0
s26,wasn't,n,5.17614973257383,1
s11,different,m,5.65599181081985,1
s04,doesn't,n,5.37989735354046,0
s32,friend,m,3.93182563272433,0
s05,don't,n,7.5569505720129,0
s27,sent,d,2.19722457733622,1
s37,can't,n,5.84643877505772,1
s09,different,m,5.65599181081985,0
s39,don't,n,7.5569505720129,0
s07,different,m,5.65599181081985,0
s14,haven't,n,4.52178857704904,1
s26,account,m,1.6094379124341,1
s18,don't,n,7.5569505720129,0
s29,don't,n,7.5569505720129,1
s33,learned,p,3.68887945411394,1
s34,can't,n,5.84643877505772,1
s23,band,m,2.19722457733622,1
s07,weren't,n,3.91202300542815,0
s14,don't,n,7.5569505720129,1
s04,don't,n,7.5569505720129,1
s38,different,m,5.65599181081985,0
s14,don't,n,7.5569505720129,0
s01,husband,m,4.07753744390572,1
s05,isn't,n,4.04305126783455,1
s34,want,m,5.33271879326537,1
s35,second,m,3.8286413964891,0
s11,don't,n,7.5569505720129,0
s15,can't,n,5.84643877505772,0
s29,management,m,2.484906649788,0
s29,went,m,5.30330490805908,0
s13,don't,n,7.5569505720129,0
s03,abhorrent,m,0.693147180559945,1
s12,doesn't,n,5.37989735354046,0
s19,want,m,5.33271879326537,0
s12,can't,n,5.84643877505772,1
s08,don't,n,7.5569505720129,0
s15,don't,n,7.5569505720129,0
s27,apartment,m,3.2188758248682,0
s11,don't,n,7.5569505720129,1
s03,percent,m,3.95124371858143,0
s23,different,m,5.65599181081985,1
s08,different,m,5.65599181081985,1
s16,statement,m,1.6094379124341,1
s02,implant,m,0,1
s19,went,m,5.30330490805908,0
s19,don't,n,7.5569505720129,0
s20,send,m,3.17805383034795,0
s34,don't,n,7.5569505720129,0
s10,don't,n,7.5569505720129,0
s23,don't,n,7.5569505720129,0
s29,around,m,5.42934562895444,0
s35,second,m,3.8286413964891,0
s40,don't,n,7.5569505720129,0
s29,ain't,n,3.2188758248682,0
s08,sound,m,2.99573227355399,0
s07,find,m,4.69134788222914,0
s11,around,m,5.42934562895444,0
s26,independent,m,2.94443897916644,1
s24,friend,m,3.93182563272433,0
s40,doesn't,n,5.37989735354046,0
s18,restaurant,m,2.63905732961526,0
s06,wasn't,n,5.17614973257383,0
s25,background,m,3.13549421592915,0
s10,don't,n,7.5569505720129,0
s09,spent,d,2.83321334405622,1
s34,can't,n,5.84643877505772,0
s31,went,m,5.30330490805908,1
